step,phase,mode,robots_alive,sigma,lambda2,leak_x,leak_y,agreed_x,agreed_y
0,MONITORING,Hazard Localisation,5,,3.000000000000001,,,,
1,MONITORING,Hazard Localisation,5,,3.000000000000001,,,,
2,MONITORING,Hazard Localisation,5,,3.000000000000001,,,,
3,MONITORING,Hazard Localisation,5,,3.000000000000001,,,,
4,MONITORING,Hazard Localisation,5,,3.000000000000001,,,,
5,MONITORING,Hazard Localisation,5,,3.000000000000001,,,,
6,MONITORING,Hazard Localisation,5,,3.000000000000001,,,,
7,MONITORING,Hazard Localisation,5,,5.0,,,,
8,MONITORING,Hazard Localisation,5,,5.0,,,,
9,MONITORING,Hazard Localisation,5,,5.0,,,,
10,MONITORING,Hazard Localisation,5,,5.0,,,,
11,MONITORING,Hazard Localisation,5,,5.0,,,,
12,MONITORING,Hazard Localisation,5,,5.0,,,,
13,MONITORING,Hazard Localisation,5,,5.0,,,,
14,MONITORING,Hazard Localisation,5,,5.0,,,,
15,MONITORING,Hazard Localisation,5,,5.0,,,,
16,MONITORING,Hazard Localisation,5,,5.0,,,,
17,MONITORING,Hazard Localisation,5,,5.0,,,,
18,MONITORING,Hazard Localisation,5,,5.0,,,,
19,MONITORING,Hazard Localisation,5,,5.0,,,,
20,MONITORING,Hazard Localisation,5,,5.0,,,,
21,MONITORING,Hazard Localisation,5,,5.0,,,,
22,MONITORING,Hazard Localisation,5,,5.0,,,,
23,MONITORING,Hazard Localisation,5,,5.0,,,,
24,MONITORING,Hazard Localisation,5,,5.0,,,,
25,MONITORING,Hazard Localisation,5,,5.0,,,,
26,MONITORING,Hazard Localisation,5,,5.0,,,,
27,MONITORING,Hazard Localisation,5,,5.0,,,,
28,MONITORING,Hazard Localisation,5,,5.0,,,,
29,MONITORING,Hazard Localisation,5,,5.0,,,,
30,MONITORING,Hazard Localisation,5,,5.0,,,,
31,MONITORING,Hazard Localisation,5,,5.0,,,,
32,MONITORING,Hazard Localisation,5,,5.0,,,,
33,MONITORING,Hazard Localisation,5,,5.0,,,,
34,MONITORING,Hazard Localisation,5,,5.0,,,,
35,MONITORING,Hazard Localisation,5,,5.0,,,,
36,MONITORING,Hazard Localisation,5,,5.0,,,,
37,MONITORING,Hazard Localisation,5,,5.0,,,,
38,MONITORING,Hazard Localisation,5,,5.0,,,,
39,MONITORING,Hazard Localisation,5,,5.0,,,,
40,MONITORING,Hazard Localisation,5,,5.0,,,,
41,MONITORING,Hazard Localisation,5,,5.0,,,,
42,MONITORING,Hazard Localisation,5,,5.0,,,,
43,MONITORING,Hazard Localisation,5,,5.0,,,,
44,MONITORING,Hazard Localisation,5,,5.0,,,,
45,MONITORING,Hazard Localisation,5,,5.0,,,,
46,MONITORING,Hazard Localisation,5,,5.0,,,,
47,MONITORING,Hazard Localisation,5,,5.0,,,,
48,MONITORING,Hazard Localisation,5,,5.0,,,,
49,MONITORING,Hazard Localisation,5,,5.0,,,,
50,MONITORING,Hazard Localisation,5,,5.0,,,,
51,MONITORING,Hazard Localisation,5,,5.0,,,,
52,MONITORING,Hazard Localisation,5,,5.0,,,,
53,MONITORING,Hazard Localisation,5,,5.0,,,,
54,MONITORING,Hazard Localisation,5,,5.0,,,,
55,MONITORING,Hazard Localisation,5,,5.0,,,,
56,MONITORING,Hazard Localisation,5,,5.0,,,,
57,MONITORING,Hazard Localisation,5,,5.0,,,,
58,MONITORING,Hazard Localisation,5,,5.0,,,,
59,MONITORING,Hazard Localisation,5,,5.0,,,,
60,MONITORING,Hazard Localisation,5,,5.0,,,,
61,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
62,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
63,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
64,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
65,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
66,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
67,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
68,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
69,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
70,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
71,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
72,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
73,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
74,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
75,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
76,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
77,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
78,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
79,MONITORING,Hazard Localisation,5,,2.9999999999999996,,,,
80,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
81,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
82,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
83,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
84,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
85,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
86,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
87,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
88,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
89,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
90,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
91,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
92,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
93,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
94,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
95,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
96,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
97,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
98,MONITORING,Sensor Degradation & Trust,5,,2.9999999999999996,,,,
99,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
100,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
101,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
102,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
103,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
104,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
105,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
106,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
107,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
108,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
109,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
110,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
111,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
112,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
113,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
114,MONITORING,Sensor Degradation & Trust,5,,2.0000000000000018,,,,
115,MONITORING,Sensor Degradation & Trust,5,,1.5857864376269033,,,,
116,MONITORING,Sensor Degradation & Trust,5,,1.5857864376269033,,,,
117,MONITORING,Sensor Degradation & Trust,5,,1.5857864376269033,,,,
118,MONITORING,Sensor Degradation & Trust,5,,1.5857864376269033,,,,
119,MONITORING,Sensor Degradation & Trust,5,,1.0000000000000004,,,,
120,MONITORING,Sensor Degradation & Trust,5,,1.0000000000000004,,,,
121,MONITORING,Sensor Degradation & Trust,5,,1.0000000000000004,,,,
122,MONITORING,Sensor Degradation & Trust,5,,1.0000000000000004,,,,
123,MONITORING,Sensor Degradation & Trust,5,,1.0000000000000004,,,,
124,MONITORING,Sensor Degradation & Trust,5,,1.0000000000000004,,,,
