step,phase,mode,robots_alive,sigma,lambda2,leak_x,leak_y,agreed_x,agreed_y
0,MONITORING,Hazard Localization,5,,1.9999999999999996,,,,
1,MONITORING,Hazard Localization,5,,1.9999999999999996,,,,
2,MONITORING,Hazard Localization,5,,1.9999999999999996,,,,
3,MONITORING,Hazard Localization,5,,1.9999999999999996,,,,
4,MONITORING,Hazard Localization,5,,1.9999999999999996,,,,
5,MONITORING,Hazard Localization,5,,1.9999999999999996,,,,
6,MONITORING,Hazard Localization,5,,1.9999999999999996,,,,
7,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
8,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
9,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
10,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
11,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
12,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
13,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
14,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
15,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
16,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
17,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
18,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
19,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
20,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
21,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
22,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
23,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
24,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
25,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
26,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
27,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
28,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
29,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
30,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
31,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
32,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
33,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
34,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
35,MONITORING,Hazard Localization,5,,1.5857864376269042,,,,
