step,phase,mode,robots_alive,sigma,lambda2,leak_x,leak_y,agreed_x,agreed_y
0,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
1,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
2,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
3,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
4,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
5,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
6,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
7,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
8,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
9,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
10,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
11,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
12,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
13,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
14,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
15,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
16,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
17,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
18,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
19,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
20,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
21,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
22,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
23,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
24,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
25,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
26,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
27,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
28,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
29,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
30,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
31,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
32,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
33,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
34,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
35,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
36,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
37,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
38,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
39,MONITORING,Hazard Localization,5,,1.0000000000000004,,,,
40,MONITORING,Hazard Localization,5,,1.9999999999999998,,,,
41,MONITORING,Hazard Localization,5,,1.9999999999999998,,,,
42,MONITORING,Hazard Localization,5,,1.9999999999999998,,,,
43,MONITORING,Hazard Localization,5,,1.9999999999999998,,,,
44,MONITORING,Hazard Localization,5,,1.9999999999999998,,,,
45,MONITORING,Hazard Localization,5,,1.9999999999999998,,,,
46,MONITORING,Hazard Localization,5,,1.9999999999999998,,,,
47,MONITORING,Hazard Localization,5,,3.0,,,,
48,MONITORING,Hazard Localization,5,,3.0,,,,
49,MONITORING,Hazard Localization,5,,3.0,,,,
50,MONITORING,Hazard Localization,5,,3.0,,,,
51,MONITORING,Hazard Localization,5,,3.0,,,,
52,MONITORING,Hazard Localization,5,,3.0,,,,
53,MONITORING,Hazard Localization,5,,3.0,,,,
54,MONITORING,Hazard Localization,5,,3.0,,,,
55,MONITORING,Hazard Localization,5,,3.0,,,,
56,MONITORING,Hazard Localization,5,,3.0,,,,
57,MONITORING,Hazard Localization,5,,3.0,,,,
58,MONITORING,Hazard Localization,5,,3.0,,,,
59,MONITORING,Hazard Localization,5,,3.0,,,,
60,MONITORING,Hazard Localization,5,,3.0,,,,
61,MONITORING,Hazard Localization,5,,3.0,,,,
62,MONITORING,Hazard Localization,5,,3.0,,,,
63,MONITORING,Hazard Localization,5,,3.0,,,,
64,MONITORING,Hazard Localization,5,,3.0,,,,
65,MONITORING,Hazard Localization,5,,3.0,,,,
66,MONITORING,Hazard Localization,5,,3.0,,,,
67,MONITORING,Hazard Localization,5,,3.0,,,,
68,MONITORING,Hazard Localization,5,,3.0,,,,
69,MONITORING,Hazard Localization,5,,3.0,,,,
70,MONITORING,Hazard Localization,5,,3.0,,,,
71,MONITORING,Hazard Localization,5,,3.0,,,,
72,MONITORING,Hazard Localization,5,,3.0,,,,
73,MONITORING,Hazard Localization,5,,3.0,,,,
74,MONITORING,Hazard Localization,5,,3.0,,,,
75,MONITORING,Hazard Localization,5,,3.0,,,,
76,MONITORING,Hazard Localization,5,,3.0,,,,
77,MONITORING,Hazard Localization,5,,3.0,,,,
78,MONITORING,Hazard Localization,5,,3.0,,,,
79,MONITORING,Hazard Localization,5,,3.0,,,,
80,MONITORING,Hazard Localization,5,,3.0,,,,
81,MONITORING,Hazard Localization,5,,3.0,,,,
82,MONITORING,Hazard Localization,5,,3.0,,,,
83,MONITORING,Hazard Localization,5,,3.0,,,,
84,MONITORING,Hazard Localization,5,,3.0,,,,
85,MONITORING,Hazard Localization,5,,3.0,,,,
86,MONITORING,Hazard Localization,5,,3.0,,,,
87,MONITORING,Hazard Localization,5,,3.0,,,,
88,MONITORING,Hazard Localization,5,,3.0,,,,
89,MONITORING,Hazard Localization,5,,3.0,,,,
90,MONITORING,Hazard Localization,5,,3.0,,,,
91,MONITORING,Hazard Localization,5,,3.0,,,,
92,MONITORING,Hazard Localization,5,,3.0,,,,
93,MONITORING,Hazard Localization,5,,3.0,,,,
94,MONITORING,Hazard Localization,5,,3.0,,,,
95,MONITORING,Hazard Localization,5,,3.0,,,,
96,MONITORING,Hazard Localization,5,,3.0,,,,
97,MONITORING,Hazard Localization,5,,3.0,,,,
98,MONITORING,Hazard Localization,5,,3.0,,,,
99,MONITORING,Hazard Localization,5,,3.0,,,,
100,MONITORING,Hazard Localization,5,,3.0,,,,
101,MONITORING,Hazard Localization,5,,3.0,,,,
102,MONITORING,Hazard Localization,5,,3.0,,,,
103,MONITORING,Hazard Localization,5,,3.0,,,,
104,MONITORING,Hazard Localization,5,,3.0,,,,
105,MONITORING,Hazard Localization,5,,3.0,,,,
106,MONITORING,Hazard Localization,5,,3.0,,,,
107,MONITORING,Hazard Localization,5,,3.0,,,,
108,MONITORING,Hazard Localization,5,,3.0,,,,
109,MONITORING,Hazard Localization,5,,3.0,,,,
110,MONITORING,Hazard Localization,5,,3.0,,,,
111,MONITORING,Hazard Localization,5,,3.0,,,,
112,MONITORING,Hazard Localization,5,,3.0,,,,
113,MONITORING,Hazard Localization,5,,3.0,,,,
114,MONITORING,Hazard Localization,5,,3.0,,,,
115,MONITORING,Hazard Localization,5,,3.0,,,,
116,MONITORING,Hazard Localization,5,,3.0,,,,
117,MONITORING,Hazard Localization,5,,3.0,,,,
118,MONITORING,Hazard Localization,5,,3.0,,,,
119,MONITORING,Hazard Localization,5,,3.0,,,,
120,MONITORING,Hazard Localization,5,,3.0,,,,
121,MONITORING,Hazard Localization,5,,3.0,,,,
122,MONITORING,Hazard Localization,5,,3.0,,,,
123,MONITORING,Hazard Localization,5,,3.0,,,,
124,MONITORING,Hazard Localization,5,,3.0,,,,
125,MONITORING,Hazard Localization,5,,3.0,,,,
126,MONITORING,Hazard Localization,5,,3.0,,,,
127,MONITORING,Hazard Localization,5,,3.0,,,,
128,MONITORING,Hazard Localization,5,,3.0,,,,
129,MONITORING,Hazard Localization,5,,3.0,,,,
130,MONITORING,Hazard Localization,5,,3.0,,,,
131,MONITORING,Hazard Localization,5,,3.0,,,,
132,MONITORING,Hazard Localization,5,,3.0,,,,
133,MONITORING,Hazard Localization,5,,3.0,,,,
134,MONITORING,Hazard Localization,5,,3.0,,,,
135,MONITORING,Hazard Localization,5,,3.0,,,,
136,MONITORING,Hazard Localization,5,,3.0,,,,
137,MONITORING,Hazard Localization,5,,3.0,,,,
138,MONITORING,Hazard Localization,5,,3.0,,,,
139,MONITORING,Hazard Localization,5,,3.0,,,,
140,MONITORING,Hazard Localization,5,,3.0,,,,
141,MONITORING,Hazard Localization,5,,3.0,,,,
142,MONITORING,Hazard Localization,5,,3.0,,,,
143,MONITORING,Hazard Localization,5,,3.0,,,,
144,MONITORING,Hazard Localization,5,,3.0,,,,
145,MONITORING,Hazard Localization,5,,3.0,,,,
146,MONITORING,Hazard Localization,5,,3.0,,,,
147,MONITORING,Hazard Localization,5,,3.0,,,,
148,MONITORING,Hazard Localization,5,,3.0,,,,
149,MONITORING,Hazard Localization,5,,3.0,,,,
150,MONITORING,Hazard Localization,5,,3.0,,,,
151,MONITORING,Hazard Localization,5,,3.0,,,,
152,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
153,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
154,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
155,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
156,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
157,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
158,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
159,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
160,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
161,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
162,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
163,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
164,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
165,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
166,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
167,MONITORING,Hazard Localization,5,,2.0000000000000004,,,,
