seed,completed,t_leak,t_first_det,t_consensus,t_reported,patrol_steps,investigate_steps,fuse_steps,total_steps,err_x,err_y,err,in_tolerance_50,in_tolerance_25,lam2_mean,lam2_min,lam2_zero_pct,comm_radius,exploration,n_degraded,robots_alive_end
3003,True,199,200,568,598,1,368,30,399,8.094947004833557,12.742147802410017,15.096042449248948,True,True,0.059542010202438905,0.0,91.97994987468671,300,lloyd,0,5
3004,True,199,200,411,441,1,211,30,242,6.7697214275546,5.251717490565966,8.56794402452586,True,True,6.936196849164889e-17,-1.3242860820930834e-16,100.0,300,lloyd,0,5
3005,True,199,261,392,422,62,131,30,223,3.1284552569067046,-0.16182974349413826,3.132638051283067,True,True,0.14107683810637656,0.0,86.09865470852019,300,lloyd,0,5
3006,True,199,219,414,444,20,195,30,245,0.4844858031476633,-8.06273674161821,8.077279879890993,True,True,3.8984557365711986e-17,0.0,100.0,300,lloyd,0,5
3007,True,199,247,547,577,48,300,30,378,7.877252588699065,3.9130729931212613,8.795638043693085,True,True,0.0,0.0,100.0,300,lloyd,0,5
3008,True,199,268,340,370,69,72,30,171,5.978477552427648,3.4961784446919637,6.925709895888652,True,True,0.0,0.0,100.0,300,lloyd,0,5
3009,True,199,362,434,468,163,72,34,269,8.854016570249087,0.6909475378631953,8.880935644757518,True,True,6.398055790169621e-18,0.0,100.0,300,lloyd,0,5
3010,True,199,289,328,358,90,39,30,159,8.243118661832881,6.632214273153522,10.5799466651812,True,True,0.05660377358490592,0.0,94.33962264150944,300,lloyd,0,5
3011,True,199,268,389,419,69,121,30,220,-3.698957770675406,7.529254705146002,8.38879997402508,True,True,0.12439833693763355,0.0,77.27272727272727,300,lloyd,0,5
3012,True,199,312,397,427,113,85,30,228,-1.6014208381732828,4.265887775635747,4.556571870963315,True,True,3.646748210878144e-16,0.0,100.0,300,lloyd,0,5
3013,True,199,200,542,572,1,342,30,373,3.019621333318696,5.167066463908469,5.984704574085588,True,True,0.23215557233120623,-2.419802882568997e-16,76.13941018766756,300,lloyd,0,5
3014,True,199,492,804,840,293,312,36,641,7.765657172505428,-5.653243189441582,9.605445844928418,True,True,1.5609672352155262e-18,-2.419802882568997e-16,100.0,300,lloyd,0,5
